archetype_1,archetype_2,mu_win,mu_n,mu_wr,ci,ok_ci,direction,mirror,playrate_1,playrate_2
Garen/Jarvan IV (DE),Norra/Veigar (BC/SI),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0111585944919278,0.0192307692307692
Miss Fortune/Quinn (BW/DE),Ashe/LeBlanc (FR/NX),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0328822412155746,0.0112773029439696
Garen/Jarvan IV (DE),Quinn/Vayne (RU/DE),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0111585944919278,0.00641025641025641
Caitlyn/Teemo (BC/PZ),Caitlyn/Jayce (PZ/SI),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0155508072174739,0.00771604938271605
Miss Fortune/Quinn (BW/DE),Norra/Swain (BC/NX),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0328822412155746,0.000593542260208927
Caitlyn/Jayce/Seraphine (PZ/SI),Karma/Sett (IO/PZ),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.00118708452041785,0.0891500474833808
Heimerdinger/Jayce (PZ/SI),Evelynn/Lucian (DE/RU),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0312203228869896,0.00367996201329535
Gwen/Quinn (DE/SI),Illaoi/Swain (BW/NX),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.042022792022792,0.00237416904083571
Bard/Teemo (RU/PZ),Caitlyn/Swain (NX/PZ),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.000237416904083571,0.00830959164292498
Norra/Veigar (BC/SI),Caitlyn/Swain (NX/PZ),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0192307692307692,0.00830959164292498
Fizz/Samira (BW/NX),Annie/Samira (NX/PZ),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.249762583095916,0.000830959164292498
