deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_pretty,archetype_cluster,alle,alle.region
CECACAICGIAQCBAIAEBAECQBAMBBSAYCAECAOMQEAMBAMCIKCQCQCAQLDQYTIOIEAEAQEGABAMBAKAQBAQAS4AQCAIDQS,"IO,PZ",201,01IO050 01IO050 01IO050 01PZ008 01PZ008 01PZ008 02IO010 02IO010 02IO010 03IO025 03IO025 03IO025 01PZ007 01PZ007 01PZ050 01PZ050 03IO006 03IO006 03IO009 03IO009 03IO010 03IO010 03IO020 03IO020 01IO011 01IO011 01IO028 01IO028 01IO049 01IO049 01IO052 01IO052 01IO057 01IO057 01IO024 03IO005 01PZ001 01PZ046 02IO007 02IO009,IO,Teemo,PZ,"01IO050,01IO050,01IO050",,,31,Teemo (IO/PZ),,,01IO050,IO
CMBQCAIEBAAQIBAKAUAQEDQXDIYTEAQBAECCYCABAIBA2EAUCUQTQOIBAEBAEBI,"IO,PZ",203,01PZ008 01PZ008 01PZ008 04PZ010 04PZ010 04PZ010 01IO014 01IO014 01IO014 01IO023 01IO023 01IO023 01IO026 01IO026 01IO026 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01PZ044 01PZ044 01IO002 01IO002 01IO013 01IO013 01IO016 01IO016 01IO020 01IO020 01IO021 01IO021 01IO033 01IO033 01IO056 01IO056 01IO057 01IO057 02IO005,IO,Teemo,PZ,"01IO050,01IO050,01IO050",,,32,Teemo (IO/PZ),,,01IO050,IO
CEBAEAIEBATQOAICAYIRWJRRGI4QIAIBAQ2ACAQCBIAQGAQUAIAQEDAXAIAQIAQPAIAQELBQ,"IO,PZ",207,01PZ008 01PZ008 01PZ008 01PZ039 01PZ039 01PZ039 01IO006 01IO006 01IO006 01IO017 01IO017 01IO017 01IO027 01IO027 01IO027 01IO038 01IO038 01IO038 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01PZ052 01PZ052 02IO010 02IO010 03IO020 03IO020 01IO012 01IO012 01IO023 01IO023 04IO015 01IO044 01IO048,IO,Teemo,PZ,"01IO050,01IO050,01IO050",,,32,Teemo (IO/PZ),,,01IO050,IO
CEBQEAICGI3QGAIEBAMTUAYCAIBQSCQCAEBAEAIGAEBAEDAYD4YTSAQBAEBAWAIEAIDQ,"IO,PZ",207,01IO050 01IO050 01IO050 01IO055 01IO055 01IO055 01PZ008 01PZ008 01PZ008 01PZ025 01PZ025 01PZ025 01PZ058 01PZ058 01PZ058 02IO003 02IO003 02IO003 02IO009 02IO009 02IO009 02IO010 02IO010 02IO010 02IO001 02IO001 01IO002 01IO002 01IO012 01IO012 01IO024 01IO024 01IO031 01IO031 01IO049 01IO049 01IO057 01IO057 01IO011 04IO007,IO,Teemo,PZ,"01IO050,01IO050,01IO050",,,31,Teemo (IO/PZ),,,01IO050,IO
CECACAYCAUBAEAQCBIBQCAQLBQZAGAIEBAFBSAYBAIBAGAIDAIKAGAICEUXDCAYBAEBBEAICAQBQCBACA4,"IO,PZ",207,03IO005 03IO005 03IO005 02IO002 02IO002 02IO002 02IO010 02IO010 02IO010 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01PZ008 01PZ008 01PZ008 01PZ010 01PZ010 01PZ010 01PZ025 01PZ025 01PZ025 02IO003 02IO003 03IO020 03IO020 01IO037 01IO037 01IO046 01IO046 01IO049 01IO049 01IO018 02PZ003 04IO007,IO,Teemo,PZ,"01IO050,01IO050,01IO050",,,30,Teemo (IO/PZ),,,01IO050,IO
CECQCAIEBAAQEAQKAEBQEBQBAQBA6BQBAIDAQCZEGI4QGAIBAQDQCBACAEBAGAQFCQBACAICGEAQIAQH,"IO,PZ",207,01PZ008 01PZ008 01PZ008 02IO010 02IO010 02IO010 03IO006 03IO006 03IO006 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO036 01IO036 01IO036 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01PZ007 01PZ007 04IO001 04IO001 03IO005 03IO005 03IO020 03IO020 01IO049 04IO007,IO,Teemo,PZ,"01IO050,01IO050,01IO050",,,35,Teemo (IO/PZ),,,01IO050,IO
CEBQCAICGIAQCBAIAEBQECQFAEAQIGIBAIBAEAIEAIEQIAYCAUEASFAFAEBAMCYMEUYQIAICAQBQCBIEBYBACBAKGIBQCAQOCIWA,"IO,PZ",214,01IO050 01IO050 01IO050 01PZ008 01PZ008 01PZ008 03IO010 03IO010 03IO010 01PZ025 01PZ025 02IO002 02IO002 04IO009 04IO009 03IO005 03IO005 03IO008 03IO008 03IO009 03IO009 03IO020 03IO020 01IO006 01IO006 01IO011 01IO011 01IO012 01IO012 01IO037 01IO037 01IO049 01IO049 02PZ003 05PZ014 01PZ010 01PZ050 01IO014 01IO018 01IO044,IO,Teemo,PZ,"01IO050,01IO050,01IO050",,,31,Teemo (IO/PZ),,,01IO050,IO
CECACAYCAUBACBAHBABAEAQFBIBQCAQMGEZAGAIDAIKACBIEBYCACAQYFMWDOAIEAEBAMCYVEE,"IO,PZ",214,03IO005 03IO005 03IO005 01PZ007 01PZ007 01PZ007 01PZ008 01PZ008 01PZ008 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 01IO012 01IO012 01IO012 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 03IO020 03IO020 05PZ014 05PZ014 01IO024 01IO024 01IO043 01IO043 01IO044 01IO044 01IO055 01IO055 01IO006 01IO011 01IO021 01IO033,IO,Teemo,PZ,"01IO050,01IO050,01IO050",,,32,Teemo (IO/PZ),,,01IO050,IO
CQBACAIEBAEQKCRRMBXXJBIBUAA2OANPAHAACAQCAEBAYFQCAUFJQANGAEBACAICDIAQKCRK,"BC,IO",214,01PZ008 01PZ008 01PZ008 05BC049 05BC049 05BC049 05BC096 05BC096 05BC096 05BC111 05BC111 05BC111 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC160 05BC160 05BC160 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 01IO012 01IO012 01IO022 01IO022 05BC152 05BC152 05BC166 05BC166 01IO026 05BC042,BC,"Teemo,Tristana","BC,PZ",,01BC008 01BC008 01BC008 05BC049 05BC049 05BC049 05BC096 05BC096 05BC096 05BC111 05BC111 05BC111 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC160 05BC160 05BC160 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 01IO012 01IO012 01IO022 01IO022 05BC152 05BC152 05BC166 05BC166 01IO026 05BC042,"BC,IO",35,Teemo/Tristana (BC/IO),,,,
CQBQCAICBQAQCBAIA4CQU2LUQQAZQANAAGXQDOIBAIAQGAQJAUCQUGTAQUA2MAOAAEAQCAICGE,"BC,IO",214,01IO012 01IO012 01IO012 01PZ008 01PZ008 01PZ008 05BC105 05BC105 05BC105 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC152 05BC152 05BC152 05BC160 05BC160 05BC160 05BC175 05BC175 05BC175 05BC185 05BC185 05BC185 03IO009 03IO009 05BC026 05BC026 05BC096 05BC096 05BC133 05BC133 05BC166 05BC166 05BC192 05BC192 01IO049,BC,"Teemo,Tristana","BC,PZ",,01IO012 01IO012 01IO012 01BC008 01BC008 01BC008 05BC105 05BC105 05BC105 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC152 05BC152 05BC152 05BC160 05BC160 05BC160 05BC175 05BC175 05BC175 05BC185 05BC185 05BC185 03IO009 03IO009 05BC026 05BC026 05BC096 05BC096 05BC133 05BC133 05BC166 05BC166 05BC192 05BC192 01IO049,"BC,IO",34,Teemo/Tristana (BC/IO),,,,
CQBQCAICBQAQCBAIBACQUGTAOSCQDIABU4A26ANTAEBACAYCBIBAKCUBAGTACAQBAEBBMAYFBJUYYAOAAE,"BC,IO",214,01IO012 01IO012 01IO012 01PZ008 01PZ008 01PZ008 05BC026 05BC026 05BC026 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC160 05BC160 05BC160 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC179 05BC179 05BC179 03IO010 03IO010 05BC129 05BC129 05BC166 05BC166 01IO022 05BC105 05BC140 05BC192,BC,"Teemo,Tristana","BC,PZ",,01IO012 01IO012 01IO012 01BC008 01BC008 01BC008 05BC026 05BC026 05BC026 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC160 05BC160 05BC160 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC179 05BC179 05BC179 03IO010 03IO010 05BC129 05BC129 05BC166 05BC166 01IO022 05BC105 05BC140 05BC192,"BC,IO",34,Teemo/Tristana (BC/IO),,,,
CQBQCAICDAAQCBAIBICQUMLUQUAZIANAAGTADJYBV4A3SAOAAEBACAICBQAQKCUEAEAA,"BC,IO",214,01IO024 01IO024 01IO024 01PZ008 01PZ008 01PZ008 05BC049 05BC049 05BC049 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC148 05BC148 05BC148 05BC160 05BC160 05BC160 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC185 05BC185 05BC185 05BC192 05BC192 05BC192 01IO012 01IO012 05BC132 05BC132,BC,"Teemo,Tristana","BC,PZ",,01IO024 01IO024 01IO024 01BC008 01BC008 01BC008 05BC049 05BC049 05BC049 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC148 05BC148 05BC148 05BC160 05BC160 05BC160 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC185 05BC185 05BC185 05BC192 05BC192 05BC192 01IO012 01IO012 05BC132 05BC132,"BC,IO",35,Teemo/Tristana (BC/IO),,,,
CQCACAIEBAAQGAQWAECQEGIIAUFBUYDJOSCQDJQBU4A26AIBAMCQU34EAGMACAIBAUFICAI,"BC,IO",214,01PZ008 01PZ008 01PZ008 03IO022 03IO022 03IO022 05IO025 05IO025 05IO025 05BC026 05BC026 05BC026 05BC096 05BC096 05BC096 05BC105 05BC105 05BC105 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC111 05BC111 05BC132 05BC132 05BC152 05BC152 05BC129,BC,"Teemo,Tristana","BC,PZ",,01BC008 01BC008 01BC008 03IO022 03IO022 03IO022 05IO025 05IO025 05IO025 05BC026 05BC026 05BC026 05BC096 05BC096 05BC096 05BC105 05BC105 05BC105 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC111 05BC111 05BC132 05BC132 05BC152 05BC152 05BC129,"BC,IO",34,Teemo/Tristana (BC/IO),,,,
CMCACAQCAUBACBAIFYBAGAQFDEDQCAQIBQHRELRRGIBACAICFMAQGAQUAA,"IO,PZ",201,02IO005 02IO005 02IO005 01PZ008 01PZ008 01PZ008 01PZ046 01PZ046 01PZ046 03IO005 03IO005 03IO005 03IO025 03IO025 03IO025 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO015 01IO015 01IO015 01IO018 01IO018 01IO018 01IO046 01IO046 01IO046 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO043 01IO043 03IO020 03IO020,IO,"Teemo,Yasuo","IO,PZ","01IO050,01IO050,01IO050",,,34,Teemo/Yasuo,,,01IO050,IO
CMCACAQCBIAQGAQFAIAQECZSAUAQICAKDEXDKAYBAMBBIAQBAIETCAQBAQJTUAQBAIBASAQBAIBA6,"IO,PZ",200,02IO010 02IO010 02IO010 03IO005 03IO005 03IO005 01IO011 01IO011 01IO011 01IO050 01IO050 01IO050 01PZ008 01PZ008 01PZ008 01PZ010 01PZ010 01PZ010 01PZ025 01PZ025 01PZ025 01PZ046 01PZ046 01PZ046 01PZ053 01PZ053 01PZ053 03IO020 03IO020 01IO009 01IO009 01IO049 01IO049 01PZ019 01PZ019 01PZ058 01PZ058 02IO009 01IO002 01IO015,IO,"Teemo,Yasuo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,21,Teemo/Yasuo/Zed,,,01IO050,IO
CECACAYCAUAQIAQPAIAQICBUAYAQEBQIBMWDEOIDAEBAIAIBAQBAOAQBAIER4AQBAEBA6AICAIFA,"IO,PZ",207,03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 01PZ008 01PZ008 01PZ008 01PZ052 01PZ052 01PZ052 01IO006 01IO006 01IO006 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02PZ001 02PZ001 04IO007 04IO007 01IO009 01IO009 01IO030 01IO030 01IO015 02IO010,IO,"Teemo,Yasuo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,32,Teemo/Yasuo/Zed,,,01IO050,IO
CEBACAIEBADACAQDAYEQYEJSAQAQEBADAEBQECQDAECBWJZUAQAQEGZGFQ4QCAIBAIYQ,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01IO003 01IO003 01IO003 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO050 01IO050 01IO050 02PZ003 02PZ003 03IO010 03IO010 01PZ027 01PZ027 01PZ039 01PZ039 01PZ052 01PZ052 01IO027 01IO027 01IO038 01IO038 01IO044 01IO044 01IO057 01IO057 01IO049,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,29,Teemo/Zed,,,01IO050,IO
CEBACAIEBADACAQGBEGBCMRZAMAQCBBHAEBQEFAFAEBBIGZGFQYQIAIBAIKQCAIEGQAQGBASAIBAEBIK,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01PZ039 01PZ039 03IO020 03IO020 01IO020 01IO020 01IO027 01IO027 01IO038 01IO038 01IO044 01IO044 01IO049 01IO049 01IO021 01PZ052 03PZ018 02IO005 02IO010,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,33,Teemo/Zed,,,01IO050,IO
CEBACAIEBADACAQGBQIR2MRZAUAQCBBHAEBAECQBAMBBIAIDAQJAGAICBENTCAQBAECBIBABAIKBOJRQ,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO029 01IO029 01IO029 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01PZ039 01PZ039 02IO010 02IO010 03IO020 03IO020 03PZ018 03PZ018 01IO009 01IO009 01IO027 01IO027 01IO049 01IO049 01PZ020 01IO020 01IO023 01IO038 01IO048,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,32,Teemo/Zed,,,01IO050,IO
CEBACAIEBADQCAQGBEGBCJRSHECQCAIEE4AQEAQKAEBQEFABAMCBEAYBAILRWMIBAIAQEFBQ,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO038 01IO038 01IO038 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01PZ039 01PZ039 02IO010 02IO010 03IO020 03IO020 03PZ018 03PZ018 01IO023 01IO023 01IO027 01IO027 01IO049 01IO049 01IO020 01IO048,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,33,Teemo/Zed,,,01IO050,IO
CEBAEAIEBA2AQAICAYERCFI3GEZDSBABAECCOAICAIFACAYCCQBACAQMC4AA,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01PZ052 01PZ052 01PZ052 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO027 01IO027 01IO027 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01PZ039 01PZ039 02IO010 02IO010 03IO020 03IO020 01IO012 01IO012 01IO023 01IO023,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,32,Teemo/Zed,,,01IO050,IO
CEBAEAIEBATQOAICAYEQYEJGGI4QIAIBAQ2ACAQCBIAQGAQUAMAQEAQXGEAQCAICDM,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01PZ039 01PZ039 01PZ039 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO038 01IO038 01IO038 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01PZ052 01PZ052 02IO010 02IO010 03IO020 03IO020 01IO002 01IO002 01IO023 01IO023 01IO049 01IO049 01IO027,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,32,Teemo/Zed,,,01IO050,IO
CEBAEAIEBATQQAICAYEROJRMGEZDSBABAECDIAICAIFACAYCCQBACAQMDAAA,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01PZ039 01PZ039 01PZ039 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO023 01IO023 01IO023 01IO038 01IO038 01IO038 01IO044 01IO044 01IO044 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01PZ052 01PZ052 02IO010 02IO010 03IO020 03IO020 01IO012 01IO012 01IO024 01IO024,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,32,Teemo/Zed,,,01IO050,IO
CEBAGAIEBATS6BQBAIDASEJGGEZAGAIBAQ2ACAQCBIBQCAQMC4NQGAIBAIYACAQEAMAQGAQU,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01PZ039 01PZ039 01PZ039 01PZ047 01PZ047 01PZ047 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO017 01IO017 01IO017 01IO038 01IO038 01IO038 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01PZ052 01PZ052 02IO010 02IO010 01IO012 01IO012 01IO023 01IO023 01IO027 01IO027 01IO048 02PZ003 03IO020,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,28,Teemo/Zed,,,01IO050,IO
CEBAGAIEBATTIBYBAIDASDAREYZDSAYBAEBBWAICAIFACAYCCQAQIAICCULSYMI,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO038 01IO038 01IO038 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO027 01IO027 02IO010 02IO010 03IO020 03IO020 01IO021 01IO023 01IO044 01IO049,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,31,Teemo/Zed,,,01IO050,IO
CEBAGAIEBATTIBYBAIDASEIXDMZDSAYBAIBAUAIDAIKAGAICBQTDCAA,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO017 01IO017 01IO017 01IO023 01IO023 01IO023 01IO027 01IO027 01IO027 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO010 02IO010 03IO020 03IO020 01IO012 01IO012 01IO038 01IO038 01IO049 01IO049,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,31,Teemo/Zed,,,01IO050,IO
CEBQCAQCBIBACBAIE4EQCAQGBEGA4FBMGI2DSAQBAEBBKAIDAIKAA,"IO,PZ",200,02IO010 02IO010 02IO010 01PZ008 01PZ008 01PZ008 01PZ039 01PZ039 01PZ039 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO014 01IO014 01IO014 01IO020 01IO020 01IO020 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO052 01IO052 01IO052 01IO057 01IO057 01IO057 01IO021 01IO021 03IO020 03IO020,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,34,Teemo/Zed,,,01IO050,IO
CEBQCAQCBIBACBAIGQDQCAQGBEGBCJRSHEBQCAIEE4AQGAQUAIAQEFZRAEBACAQCCU,"IO,PZ",200,02IO010 02IO010 02IO010 01PZ008 01PZ008 01PZ008 01PZ052 01PZ052 01PZ052 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO038 01IO038 01IO038 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01PZ039 01PZ039 03IO020 03IO020 01IO023 01IO023 01IO049 01IO049 01IO002 01IO021,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,32,Teemo/Zed,,,01IO050,IO
CEBQCAYCBIBACBAIGQDQCAQGBEFQYMJSHECACAICDMAQEAQKAEBQEFACAECBSJYA,"IO,PZ",200,03IO010 03IO010 03IO010 01PZ008 01PZ008 01PZ008 01PZ052 01PZ052 01PZ052 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO027 01IO027 02IO010 02IO010 03IO020 03IO020 01PZ025 01PZ025 01PZ039 01PZ039,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,30,Teemo/Zed,,,01IO050,IO
CEBQCAYCCQBACBAIE4DQCAQGBEIROJRSHEBQCAIEGQAQEAQKAMAQEDA3GEAA,"IO,PZ",200,03IO020 03IO020 03IO020 01PZ008 01PZ008 01PZ008 01PZ039 01PZ039 01PZ039 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO017 01IO017 01IO017 01IO023 01IO023 01IO023 01IO038 01IO038 01IO038 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01PZ052 01PZ052 02IO010 02IO010 01IO012 01IO012 01IO027 01IO027 01IO049 01IO049,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,32,Teemo/Zed,,,01IO050,IO
CEBQGAIEBAETIAYDAIFBCFAGAEBAMCIMCEZDSAICAEBBOMIA,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01PZ009 01PZ009 01PZ009 01PZ052 01PZ052 01PZ052 03IO010 03IO010 03IO010 03IO017 03IO017 03IO017 03IO020 03IO020 03IO020 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO023 01IO023 01IO049 01IO049,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,31,Teemo/Zed,,,01IO050,IO
CIBQCAQCBIBACBAIE4EACAQGBEGBCFZGGI4QGAIBAIKQCAIEGQAQGAQKAEAQCARR,"IO,PZ",200,02IO010 02IO010 02IO010 01PZ008 01PZ008 01PZ008 01PZ039 01PZ039 01PZ039 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO023 01IO023 01IO023 01IO038 01IO038 01IO038 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO021 01IO021 01PZ052 01PZ052 03IO010 03IO010 01IO049,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,32,Teemo/Zed,,,01IO050,IO
CMBACAIEBACACAQGBEITEAYCAIBAKCQCAMBAGFAIAEBAYFAVEYUCYMJZAEAQCARU,"IO,PZ",200,01PZ008 01PZ008 01PZ008 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO017 01IO017 01IO017 01IO050 01IO050 01IO050 02IO005 02IO005 02IO010 02IO010 03IO003 03IO003 03IO020 03IO020 01IO012 01IO012 01IO020 01IO020 01IO021 01IO021 01IO038 01IO038 01IO040 01IO040 01IO044 01IO044 01IO049 01IO049 01IO057 01IO057 01IO052,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,37,Teemo/Zed,,,01IO050,IO
CMBQCAIEBABAEAQFBIEQCAQGBEHBCFJMGEZDSAQBAEBDIAIDAIBQA,"IO,PZ",200,01PZ008 01PZ008 01PZ008 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO014 01IO014 01IO014 01IO017 01IO017 01IO017 01IO021 01IO021 01IO021 01IO044 01IO044 01IO044 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO052 01IO052 03IO003 03IO003,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,37,Teemo/Zed,,,01IO050,IO
CMBQCAIEBABQEAQDBEFAKAICAYERILBSAMAQEAQBAEBQEFADAEBAWDBRAEBQCAQCDAPA,"IO,PZ",200,01PZ008 01PZ008 01PZ008 02IO003 02IO003 02IO003 02IO009 02IO009 02IO009 02IO010 02IO010 02IO010 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO020 01IO020 01IO020 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 02IO001 02IO001 03IO020 03IO020 01IO011 01IO011 01IO012 01IO012 01IO049 01IO049 01IO002 01IO024 01IO030,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,37,Teemo/Zed,,,01IO050,IO
CMCACAIEBAAQGAQSAIBAEBIKAUAQEBQJCEZDSAQCAEBAYMIEAMBAKEIUCYAQCAICDA,"IO,PZ",200,01PZ008 01PZ008 01PZ008 03IO018 03IO018 03IO018 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO017 01IO017 01IO017 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO012 01IO012 01IO049 01IO049 03IO005 03IO005 03IO017 03IO017 03IO020 03IO020 03IO022 03IO022 01IO024,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,37,Teemo/Zed,,,01IO050,IO
CMCACAQCAUAQGAQJAMAQICBVHIDACAQGBEGBIMRZAEBQCAQCFAYQCAIBAIKQ,"IO,PZ",200,02IO005 02IO005 02IO005 03IO009 03IO009 03IO009 01PZ008 01PZ008 01PZ008 01PZ053 01PZ053 01PZ053 01PZ058 01PZ058 01PZ058 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO020 01IO020 01IO020 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO002 01IO002 01IO040 01IO040 01IO049 01IO049 01IO021,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,31,Teemo/Zed,,,01IO050,IO
CMCACAQCBIAQGAQUAIAQICBHBAAQEBQJBQISMMJSHEBACAICC4AQCBBUAA,"IO,PZ",200,02IO010 02IO010 02IO010 03IO020 03IO020 03IO020 01PZ008 01PZ008 01PZ008 01PZ039 01PZ039 01PZ039 01IO006 01IO006 01IO006 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO038 01IO038 01IO038 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO023 01IO023 01PZ052 01PZ052,IO,"Teemo,Zed","IO,PZ","01IO050,01IO050,01IO050",,,32,Teemo/Zed,,,01IO050,IO
